3478651125,52.0,11.0
3480552482,55.0,5.0
3483544074,35.0,4.0
3486250934,2.0,0.0
3487703305,2.0,0.0
3492110889,2.0,0.0
3499072207,2.0,0.0
3511440340,3.0,0.0
3514667133,103.0,29.0
3514683108,1.0,0.0
3515274431,180.0,41.0
3520238337,3.0,0.0
3527189387,7.0,0.0
3530975184,3.0,0.0
3531344675,19.0,0.0
3533320307,3.0,0.0
3537193915,3.0,0.0
3540371917,30.0,1.0
3544166785,10.0,0.0
3547664337,4.0,1.0
3548616699,24.0,0.0
3550388220,13.0,2.0
3551631423,12.0,0.0
3555161614,12.0,2.0
3566954493,5.0,1.0
3574102287,3.0,0.0
3578562287,16.0,0.0
3580530332,5.0,1.0
3580545157,3.0,0.0
3581219846,2.0,0.0
3582587683,3.0,0.0
3583960568,4.0,1.0
3586167732,31.0,5.0
3592392532,3.0,0.0
3592869068,3.0,0.0
3594311833,241.0,51.0
3594710940,1.0,0.0
3599918756,2.0,0.0
3606129051,3.0,0.0
3606634863,3.0,0.0
3609090859,22.0,1.0
3610032286,10.0,2.0
3610591138,7.0,0.0
3614817348,2.0,0.0
3619548798,3.0,0.0
3625991523,24.0,0.0
3626110567,2.0,0.0
3627141928,13.0,0.0
3629278196,13.0,2.0
3635014033,6.0,0.0
3635117665,17.0,1.0
3635916819,4.0,0.0
3636873993,2.0,0.0
3638272617,8.0,0.0
3639866700,1.0,0.0
3644730777,16.0,1.0
3649948789,20.0,1.0
3651735073,2.0,0.0
3651779099,1.0,0.0
3658924039,24.0,4.0
3659406780,3.0,0.0
3660449148,10.0,0.0
3662420217,0.0,0.0
3663813835,24.0,2.0
3666781416,4.0,0.0
3678077169,25.0,2.0
3679026145,43.0,2.0
3681437990,8.0,0.0
3682650399,19.0,1.0
3684991720,2.0,0.0
3687125020,2.0,0.0
3690117793,2.0,0.0
3691624158,87.0,1.0
3691793998,2.0,0.0
3692329268,3.0,0.0
3693083161,1.0,0.0
3693886408,1.0,0.0
3694149664,7.0,0.0
3698445650,2.0,0.0
3699237531,120.0,34.0
3699309082,24.0,5.0
3699945651,4.0,0.0
3700064749,1.0,0.0
3700068571,2.0,0.0
3700617207,2.0,0.0
3700694895,7.0,0.0
3701198910,64.0,9.0
3702659694,51.0,4.0
3703151811,6.0,0.0
3704185899,16.0,0.0
3704190127,10.0,1.0
3706460061,25.0,7.0
3708944827,1.0,0.0
3709615746,3.0,0.0
3709767981,2.0,0.0
3710273988,6.0,1.0
3713452241,2.0,0.0
3713898217,9.0,1.0
3715249215,4.0,0.0
3715436359,3.0,0.0
3715891138,4.0,0.0
3720358336,11.0,1.0
3720682554,3.0,0.0
3722423668,15.0,7.0
3723312535,13.0,3.0
3723335242,1.0,0.0
3726732147,2.0,0.0
3726764279,291.0,4.0
3727712512,2.0,0.0
3728459637,7.0,2.0
3728879926,23.0,2.0
3728884217,4.0,0.0
3729323858,7.0,0.0
3729754558,18.0,0.0
3729768983,2.0,0.0
3731003001,5.0,1.0
